question_id,question_content,question_language,question_topic,question_user_country_code,question_sent,translated_en
3914855,"S,Kwa nini wizara ya kilimo isichugulikie hii janga la viwavi jeshi?",swa,,ke,2017-11-26 12:18:43+00:00,Q: Why is the Ministry of Agriculture responsible for this outbreak of army spiders?
3914880,"E enkooko yaba neyetundika ,erikweyagura neba erwireki kandi nobwana.",nyn,chicken,ug,2017-11-26 12:21:14+00:00,"Ekooko became a hangover, which separated the clouds from the clouds and the clouds."
3914945,Mkulima anauliza: ni dawa gani nitanyunyizia kabichi...?,swa,,ke,2017-11-26 12:27:14+00:00,The farmer asks: what kind of medicine will I use to make kabichi...?
3914951,E Enyanya ofuwila emilundi emeka mumwezi?,lug,tomato,ug,2017-11-26 12:27:38+00:00,Do you have a monthly monthly fee?
3914965,E Ebicoori Nibigura Zingahi?,nyn,maize,ug,2017-11-26 12:29:14+00:00,How many are Ebicoori Nibigura?
3914970,"E ndabatunganta?
Bayenda",nyn,,ug,2017-11-26 12:29:35+00:00,Am I going to make it up to them?
3915097,S-Dawa ya minyoo kwa rabbit ina hitwa nini.?,swa,,ke,2017-11-26 12:43:41+00:00,What is the meaning of the S-Dawa of the worm to the rabbit?
3915115,S. swali langu ni bengu gani ya kapegi nzuri ya kubanda,swa,cabbage,ke,2017-11-26 12:45:59+00:00,S. My question is which is the best cappuccino bag for frosting.
3915181,Q DAWA GANI YA KUUA ARMYWORM KWA MAINDI.,swa,maize,ke,2017-11-26 12:52:52+00:00,Q  GANI medicine for the killing of weapons of mass destruction.
3915222,S.nina mahindi gunia tano mniulizie soko na bei,swa,maize,ke,2017-11-26 12:57:47+00:00,S.nina maize gunia tano to ask about the market and price.
3915236,E Enkoko Nizigura Sh 15000,nyn,chicken,ug,2017-11-26 12:58:52+00:00,E Enkoko Nizigura is worth 15000 shillings.
3915275,E Ekiratuma ebitookye byaitu byahendekyera ahiguru bitakakuzire niki abahingi bataahi bangye mungarukemu ahasigara mugume namaani obusingye.,nyn,tea,ug,2017-11-26 13:03:25+00:00,"In the meantime, our little ones were preparing to grow up, and many of our children were left in the shadows and in the shadows."
3915275,E Ekiratuma ebitookye byaitu byahendekyera ahiguru bitakakuzire niki abahingi bataahi bangye mungarukemu ahasigara mugume namaani obusingye.,nyn,banana,ug,2017-11-26 13:03:25+00:00,"In the meantime, our little ones were preparing to grow up, and many of our children were left in the shadows and in the shadows."
3915297,Edwin Anauliza Dawa Ya Kuuwa Nini?,swa,,ke,2017-11-26 13:05:11+00:00,Edwin asks what kind of drug is it?
3915369,E Obutunguru Nibugurabuta?,nyn,onion,ug,2017-11-26 13:10:21+00:00,What about Obutunguru Nibugurabuta?
3915402,E Ninyenda Kumanya Emihendo Emondi Embisi Nezimezire,nyn,goat,ug,2017-11-26 13:14:10+00:00,And I want to know what's going on in the world around me.
3915436,E nyine obutunda bwanyge bukyereirwe kwana mbukorereki,nyn,passion-fruit,ug,2017-11-26 13:17:28+00:00,It is the fruit of the vine that has been harvested for a long time.
3915448,"COLLINS NANAULIZA, NI MBEGU GANI BORA YA SUKUMA NAWEZA PANDA WAKATI WA MSIMU WA MVUA CHACHE?",swa,,ke,2017-11-26 13:18:47+00:00,"COLLINS NANAULIZA, AND WHAT is the best day of the week when you're in the middle of a hot tub?"
3915465,E Enkoko Zangye Zirwire Murangaqo Nzihe Nkore Nta?,nyn,chicken,ug,2017-11-26 13:20:25+00:00,How long will my grandmother have to live in fear?
3915474,"S,je bei ni gani per kg?",swa,,ke,2017-11-26 13:21:13+00:00,"S, how much do I cost per kg?"
3915476,E buuxwwa dagala kyi erye nkoko erwade ekyibumba,lug,chicken,ug,2017-11-26 13:21:18+00:00,It's a great way to get to know your grandmother's grandmother.
3915529,S Ni stephen nauliza kuonya mimea kama mitomato ikinyauka na kupelekea kufa yenyewe tu iko iko na madhara gani ?,swa,plant,ke,2017-11-26 13:25:21+00:00,"Stephen asked me to look for plants like tomatoes that dry up and then die by themselves, what are the consequences?"
3915553,S    NAHULIZA   SOKO  YA  SUNGURA INAPATIKANA  KWELI?,swa,rabbit,ke,2017-11-26 13:27:28+00:00,Is the Gospel of Luke compatible with the truth?
3915587,S Wakati hupi wa kupanda nyanya?,swa,tomato,ke,2017-11-26 13:30:22+00:00,When is the time to plant tomatoes?
3915605,E Orenda Ebihimba bya mix nterera ahasimu eya 0778104423,nyn,bean,ug,2017-11-26 13:32:02+00:00,E Orenda Ebihimba of mixed land use number 0778104423
3915631,S mbegu hipi ya kupanda meru?,swa,,ke,2017-11-26 13:34:34+00:00,What kind of hippie seed is there to plant in the forest?
3915632,"S, NI NGEPENDA KUFAHAM AINA ZA NYANYA NA DAWA ZA KUSUIA BARAFU.",swa,tomato,ke,2017-11-26 13:34:40+00:00,"S, and I want to understand the nature of life and medicine."
3915638,"Q 0717598649,welcm kwa chai ya jioni.",swa,tea,ke,2017-11-26 13:35:20+00:00,"Q 0717598649,welcm for afternoon tea."
3915647,S mbegu hipi ya  kupanda  ya nyanya meru?,swa,tomato,ke,2017-11-26 13:36:50+00:00,What kind of hippie seed is there to plant for tomatoes?
3915666,S je?niwapi?.Wellington,swa,,ke,2017-11-26 13:38:24+00:00,Where is Wellington?
3915694,S Ng'ombe akipata mimba akiwa anakamuliwa anafaa kukamuliwa kwa miezi mingapi?,swa,cattle,ke,2017-11-26 13:40:18+00:00,"If a cow gets pregnant while it is being weaned, how many months should it be weaned?"
3915718,S Ni mbegu gani ya ngombe wa maziwa iliyo bora,swa,cattle,ke,2017-11-26 13:42:31+00:00,Which breed of dairy cow is best?
3915758,Je kama wataka kupanda mtama utatumia mbolea gani,swa,millet,ke,2017-11-26 13:46:16+00:00,"If you want to grow a tree, what kind of loan do you use?"
3915781,"E,KOMUTANGARUKIREMO,EKIBUZO,KYANGYE?",nyn,,ug,2017-11-26 13:47:58+00:00,"Well, first of all, the question is, WHY?"
3915800,"S,nauliza kama kuna dawa ya kuspray kitunguu ikiwa bado kwa nursery?",swa,onion,ke,2017-11-26 13:49:17+00:00,"S,I asked if there was a remedy to spray the onion if it was still in the nursery?"
3915810,E OBUYAMBI DNA WAFARM OBULIMI NO BULUNZI MU YAMBE PETERO MUKWANO GWA ISAAKA OMULIMI MUYAMBE ALA MUYAMBIREE DALA?,lug,,ug,2017-11-26 13:49:42+00:00,"The DNA of a farmer's farm, farming and agriculture, and Peter's relationship with Isaac, the farmer's son, are there two thousand years of God's existence?"
3915824,E Epunu Zangezirweire Ebiherenkorenta,nyn,pig,ug,2017-11-26 13:50:36+00:00,"It is the end of the world, the end of the world, and the end of the world."
3915826,S:KOBE HULA CHAKULA GANI,swa,,ke,2017-11-26 13:50:37+00:00,S:KOBE HULA CHAKULA from Ghana.
3915837,Joseph anauliza: mbegu hipi ya kupanda ya nyanya meru? Jibu S48 ikifuatiwa na jibu lako. SAIDIA GRADE I UPATE NYANYA KUBWA ASANTE,swa,tomato,ke,2017-11-26 13:51:26+00:00,"Joseph asks: ""Which hippopotamus seed should you plant for tomatoes?"" The answer is S48 followed by your answer."
3915901,E EMBUZI ZANGYE NIZI RWARA AMISHO,nyn,goat,ug,2017-11-26 13:55:28+00:00,My friends and I have a lot of work to do.
3915918,S dawa gani inaua viwavi jeshi,swa,,ke,2017-11-26 13:57:20+00:00,What's the point of being a jeshi spider?
3915963,E Embuzi  Yagye Aine Ebironda Ahamaguru,nyn,goat,ug,2017-11-26 14:04:41+00:00,E Goat Yaje Aine Ebironda Ahamaguru was born.
3915990,E Ente Zagye nizi Mpipa,nyn,cattle,ug,2017-11-26 14:06:34+00:00,"In the meantime, we're going to have a good time."
3916125,"E Embuzi Yanje Yazire Shaha Emwe Yakasheshe Konke Kyanyima Kyangire Kurugayo Nkoreki? Munyambe,",nyn,goat,ug,2017-11-26 14:18:55+00:00,Is my goat Jazeera Shaha one of the fastest things I've ever seen?
3916165,E enkooko yegwire omuraramu nibagiha omubazi guha?,nyn,chicken,ug,2017-11-26 14:23:16+00:00,Is it possible for a man to take a slave and give it to a slave?
3916179,S nnaomba mnielekeze jinsi ya kuvuna vitunguu,swa,onion,ke,2017-11-26 14:25:36+00:00,I want to teach you how to harvest mushrooms.
3916278,S Ni dawa gani naeza tumia kumaliza worm anayeniharibia mahindi shambani?Nimetumia imaxi lkn haiishi,swa,maize,ke,2017-11-26 14:39:55+00:00,What medication can be used to kill worms in the cornfield?Nimetumia imaxi or haiishi.
3916279,"E-OMWANI,BAGUHINGA,BATTA?",nyn,coffee,ug,2017-11-26 14:39:57+00:00,"E-OMWANI, BAHINGA, BATTA, what is it?"
3916312,S:Hekitar Moja Ya Nyanya Yaweza Kuzalisha Kiasi Gani?,swa,tomato,ke,2017-11-26 14:46:12+00:00,Q:How much can an acre of granite produce?
3916312,S:Hekitar Moja Ya Nyanya Yaweza Kuzalisha Kiasi Gani?,swa,potato,ke,2017-11-26 14:46:12+00:00,Q:How much can an acre of granite produce?
3916347,S   naeza  panda  aina  gani  ya  tomato,swa,,ke,2017-11-26 14:50:32+00:00,S naeza panda what kind of tomato is it?
3916386,s  ni dawa gani inayofaa kunyunyusiwa maharagwe ambayo inatoa mauwa?,swa,bean,ke,2017-11-26 14:54:15+00:00,What medication is suitable for breastfeeding beans that produce flowers?
3916394,E    Nahabwenkyi  enzura negwa nkye kandi egwera omubwire butaribwe.,nyn,,ug,2017-11-26 14:55:04+00:00,In Nahabwenkyi enzura  nigga like him and falls to tell him butaribwe.
3916412,E NINYENDA EMBIBO / ENSIGO ZA VANIRA NINZIFUNA NTA ?,nyn,,ug,2017-11-26 14:56:44+00:00,What is the nature of the crime/violation that has occurred?
3916510,E.NIBUZA ENYAANYA ZABANIZIRAGAZA EBIRABWO NOKOZESA MUBAZIKYI.,nyn,tomato,ug,2017-11-26 15:06:42+00:00,E.NIBUZA ENYAYAZ ZABANIZIRAGAZA ERABRAWO and his wife have been murdered.
3916516,E Empunu nogyifuhirizaki yaaba efurusire.,nyn,pig,ug,2017-11-26 15:07:53+00:00,E Empunu and Gyifuhirizaki had to be ejected.
3916553,Q...Tinyine ittaka lyamaani kyoka nyine za koroti zangye haati nkole nta...,nyn,,ug,2017-11-26 15:11:49+00:00,"Q...We've had a lot of success with just the corn and the wheat, but we don't have any..."
3916596,s waruu uhitaji mvua gani nyingi au ndogo?,swa,,ke,2017-11-26 15:16:36+00:00,How much or how little rain do you need?
3916640,s kuku akikohoa anapewa dawa gani,swa,poultry,ke,2017-11-26 15:21:45+00:00,A chicken akikohoa is given what medication.
3916657,q empunu neyikirizibwa kurya amazuta ge ente.,nyn,pig,ug,2017-11-26 15:24:52+00:00,People are allowed to eat amazuta and ente.
3916657,q empunu neyikirizibwa kurya amazuta ge ente.,nyn,cattle,ug,2017-11-26 15:24:52+00:00,People are allowed to eat amazuta and ente.
3916701,s kwa maharagwe ama ?,swa,bean,ke,2017-11-26 15:30:05+00:00,Is it for beans or beans?
3916789,E. Muhogo ynge keririrwe obukoko,nyn,cassava,ug,2017-11-26 15:46:02+00:00,E. In the case of insect feeding.
3916812,S: Gerry Anauliza Naweza Pata Wapi Mizinga Ya Nyuki Ya Kisasa ( Modern)?,swa,turkey,ke,2017-11-26 15:48:55+00:00,Q: Gerry asks where can I find modern beehives?
3916812,S: Gerry Anauliza Naweza Pata Wapi Mizinga Ya Nyuki Ya Kisasa ( Modern)?,swa,bee,ke,2017-11-26 15:48:55+00:00,Q: Gerry asks where can I find modern beehives?
3916871,E.kapigire.watermelon.kanebabu.amapapa?,nyn,watermelon,ug,2017-11-26 15:57:35+00:00,E.kapigire.watermelon.kanebabu.amapapa?
3916893,"E,INDI BOAZ SIZONI EYEBIHIMBA ERATANDIKA NYARI",nyn,bean,ug,2017-11-26 16:00:43+00:00,"Yes, and BOAZ SESSION The Bible is written in the New Testament."
3916905,E Ente yaba erwire ekifuruto nogitera mubaziki,nyn,cattle,ug,2017-11-26 16:02:14+00:00,E Ente yaba erwire ekifuruto anditera mubaziki is also known as mubaziki.
3916929,Q  Nilisan Kwa Mbwa Nipehe Ama?,swa,dog,ke,2017-11-26 16:06:12+00:00,Q Nilisan For Dogs What?
3916966,Q-My rabbitr amebatwa na vitu kama mashilingi mniabie ni ugojwa gani?,swa,,ke,2017-11-26 16:13:45+00:00,Q-My rabbit is subjected to such things as muscle shedding and what kind of behavior?
3917092,E    Nahabwenkyi  enzura negwa nkye kandi egwera omubwire butaribwe.,nyn,,ug,2017-11-26 16:26:38+00:00,In Nahabwenkyi enzura  nigga like him and falls to tell him butaribwe.
3917140,E nimubazikyi ogusemereire kufuhirira omu butunda.,nyn,passion-fruit,ug,2017-11-26 16:31:35+00:00,You are a baptized person who needs to be inspired to bear fruit.
3917143,E Ebicori Nibigura Ugx 500 Per Kg,nyn,maize,ug,2017-11-26 16:31:46+00:00,E Ebicori Nibigura Ugx is 500 per kg.
3917150,S hikiwa ng6mbe au mdama anakula makaratasi ya nylon au kamba uwa amekosa nini  na nimufanye nini hili akomeshe hio tabia?,swa,cotton,ke,2017-11-26 16:32:15+00:00,"If someone or a friend is wearing a nylon cartridge, what has he done and what can be done to make this habit go away?"
3917150,S hikiwa ng6mbe au mdama anakula makaratasi ya nylon au kamba uwa amekosa nini  na nimufanye nini hili akomeshe hio tabia?,swa,cattle,ke,2017-11-26 16:32:15+00:00,"If someone or a friend is wearing a nylon cartridge, what has he done and what can be done to make this habit go away?"
3917153,Q Nataka Kupanda Mtama Mweupe Ntapata Wapi Mbegu.,swa,millet,ke,2017-11-26 16:32:35+00:00,Q I want to plant a white seed before I get a seed.
3917153,Q Nataka Kupanda Mtama Mweupe Ntapata Wapi Mbegu.,swa,cereal,ke,2017-11-26 16:32:35+00:00,Q I want to plant a white seed before I get a seed.
3917164,E Dagala nki? elijaba ekoko nga zikotelera,lug,chicken,ug,2017-11-26 16:33:37+00:00,What is the meaning of Dagala?
3917166,S tomato huchukua muda kiasi gan kua tayar,swa,potato,ke,2017-11-26 16:33:52+00:00,Tomatoes take some time to prepare.
3917232,"E OBUYAMBI Nishaba Kumanya Oku Enkari Yobume Yobume Oku Erikurukorwamu ,Manure'",nyn,,ug,2017-11-26 16:39:44+00:00,I want to know where the natural environment is and where I am going to be.
3917249,S sungura huchukua miezi mingapi ndo azae,swa,rabbit,ke,2017-11-26 16:40:50+00:00,S sungura takes a few months to heal.
3917251,S  CHAKULA   GANI  AMBACHO  UNAWEZA   KUPANDA  WAKATI   WA  MVUA   NYINGI.,swa,,ke,2017-11-26 16:40:52+00:00,Learn what you can survive for many years.
3917286,S KONDO  HUMALIZA  MIEZI  NGAPI  NA  MIMBA?,swa,sheep,ke,2017-11-26 16:42:42+00:00,How many months and months do you have to wait?
3917288,S# Ngo'mbe Gani Anatoa Maziwa Kwa Wingi Unapotumia Dairy Meal,swa,cattle,ke,2017-11-26 16:42:45+00:00,S# Ngo'mbe Gani Provides Milk to the Whole Unapotumia Dairy Meal
3917300,s kuna  aina ngapi ya nyuki?,swa,bee,ke,2017-11-26 16:43:27+00:00,How many types of honeybees are there?
3917335,s  nawakati  wakiangasi  nimbegu gani yakupanda,swa,,ke,2017-11-26 16:46:02+00:00,"In the meantime, we're going to see what kind of seed we can plant."
3917353,"Q, ni dawa gani enaenza tumiwa kumaliza viroboto vya panya na vya kuku?",swa,poultry,ke,2017-11-26 16:47:13+00:00,"Q, what drug can be used to kill mouse and chicken robots?"
3917353,"Q, ni dawa gani enaenza tumiwa kumaliza viroboto vya panya na vya kuku?",swa,paw-paw,ke,2017-11-26 16:47:13+00:00,"Q, what drug can be used to kill mouse and chicken robots?"
3917367,E Sharura Kayine Oburwire bwemituba ndode mubazi ki? indi Dickson Bamutugire Wa Bwizibwera Kashaari.,nyn,,ug,2017-11-26 16:48:18+00:00,E Sharura Kayine Oburwire of the grasshopper in which Dickson Bamutugire Wa Bwizibwera Kashaari.
3917374,S chukua dume eshaa,swa,cattle,ke,2017-11-26 16:48:34+00:00,It is a chukua dume eshaa.
3917387,"s mimi ni Jesca Niko Siaya, Nawesa Banda Mboga Gani Kwa Huu Mzimu Mfupi Wa Mvua",swa,vegetable,ke,2017-11-26 16:49:41+00:00,"Me and Jesca Niko Siaya, Naesa Banda Gani greetings for this short spirit of rain."
3917394,E Nimubazi Ki Ogukwita Omwata norumbugu Omurundi Gumwe Ndi Elias kabaare Bisheshe Ibanda.,nyn,,ug,2017-11-26 16:50:02+00:00,E Nimubazi Ki Ogukwita Omwata and Norumbugu Omurundi Gumwe and Elias kabaare Bisheshe Ibanda.
3917426,s  ni  dawa  gani nzuri  ya  kupiga  mikorosho  ikiwa  na  maua?,swa,cashew-nut,ke,2017-11-26 16:52:03+00:00,What is the best medication for urinating without flowers?
3917484,E Omubazi ogubarikweta dayisini niguyambaki omubutunda,nyn,,ug,2017-11-26 16:57:29+00:00,E The assistant who distributes the daisy and the fruit is the one who produces the fruit.
3917485,Mkulima Anauliza: Ni Dawa Gani Nitanyunyizia wadudu kwenye miraa yangu..?,swa,miraa,ke,2017-11-26 16:57:30+00:00,The farmer asks: What medication will I use to spray germs on my miras?
3917494,s  mbegu ganinzuri yakupanda yamahindi,swa,,ke,2017-11-26 16:58:11+00:00,The seeds are seenzuri for planting indigo.
3917507,E Ebehimba Nokubefuhirira Emirundi Egahi? Sylivia Kurunga Rutenga Omuri Kanungu.,nyn,bean,ug,2017-11-26 16:59:05+00:00,E Ebehimba and Behaving Angry in How Many Rounds?
3917517,S Msimu Ngani Poa Ya Kupada Mihogo At West Kenya,swa,paw-paw,ke,2017-11-26 16:59:57+00:00,It's time for the Mihogo Riding Poa in West Kenya.
3917542,S NATAFUTA MBUZI YA MAZIWA,swa,goat,ke,2017-11-26 17:01:28+00:00,I've been looking for a way to make money.
3917588,ninyeda kumanya ebei  yebichori nizingahi,nyn,maize,ug,2017-11-26 17:05:09+00:00,I need to know where the food is and how much.
3917600,s  natena nimbegu  yamahindi  inayowenzaku  vumiriya wakatiwajuwa,swa,,ke,2017-11-26 17:06:00+00:00,S natena nimbegu of the Indian subcontinent in which it is cultivated when it is cultivated.
3917611,S kuku zangu zinahara mavi ya nyeupe alafu zingine sinakuva tu shida inawesa kuwa nini?,swa,poultry,ke,2017-11-26 17:06:43+00:00,"My chickens have blue and white stripes, and I don't know what else to do with them."
3917642,S Dawa ya mimea ukiwa ikiwa inaonana kimwili ovyo ovyo ni nini?,swa,plant,ke,2017-11-26 17:10:01+00:00,What is a herbal remedy if it is physically present?
3917645,e yegiite ndi nicholas buhweju nimbuza ebihimba edebe negura eta tera 0787695515,nyn,bean,ug,2017-11-26 17:10:31+00:00,e yegiite by nicholas buhweju nimbuza ebihimba edebe negura and tera 0787695515
3917663,S dawa ya mmea  wa majani chai ni?,swa,crop,ke,2017-11-26 17:11:28+00:00,Is this the tea lady's medicine?
3917663,S dawa ya mmea  wa majani chai ni?,swa,tea,ke,2017-11-26 17:11:28+00:00,Is this the tea lady's medicine?
3917667,q mayayi ya kienyeji una weza bea kuku ya gredi ika aguwa,swa,poultry,ke,2017-11-26 17:11:34+00:00,Q mayayi of kienyeji una weza bears grade chicken fish aguwa
3917667,q mayayi ya kienyeji una weza bea kuku ya gredi ika aguwa,swa,chicken,ke,2017-11-26 17:11:34+00:00,Q mayayi of kienyeji una weza bears grade chicken fish aguwa
3917670,S:Mbona kuku huzaa mayai hayajakomaa?,swa,poultry,ke,2017-11-26 17:12:05+00:00,Q: Why does a chicken lay unripe eggs?
3917675,nauliza mbolea gani mtu anaeza kuitumia kwanza,swa,,ke,2017-11-26 17:12:20+00:00,I asked what kind of lotion someone could use first.
3917681,E Timazima  Esenene Nizitina  Orwoyha Rwe Ente Zazikaga Zitinaho Nikyo Zirikugwera Omusozi Ahiguru,nyn,cattle,ug,2017-11-26 17:12:37+00:00,E Timazima Esenene Nizitina Orwoyha Rwe Ente Zazikaga Zitinaho Nikyo Zirikugwera is located at Omusozi Ahiguru.
3917695,S NIKO NA VIAZI YA KUUZA NIMEKOZA MNUNUZI,swa,potato,ke,2017-11-26 17:13:26+00:00,There's no way I'm going to ask you a question.
3917721,E.Entaama yaba eyijwire enda heza ekurize orayiha mubazi ki?,nyn,sheep,ug,2017-11-26 17:14:56+00:00,E. Entaama was given the opportunity to grow up in what kind of society?
3917732,"E Emitwaaro Eshatu.(30,000) Ndi Kleo kuruga Buhweju.",nyn,,ug,2017-11-26 17:15:27+00:00,"Emitwaaro Eshatu.(30,000) and Kleo kuruga Buhweju."
3917766,S Nikipanda mahindi nitaweka mbolea mara ngapi,swa,maize,ke,2017-11-26 17:17:54+00:00,"If I plant corn, how many times do I keep the fertilizer?"
3917766,S Nikipanda mahindi nitaweka mbolea mara ngapi,swa,guava,ke,2017-11-26 17:17:54+00:00,"If I plant corn, how many times do I keep the fertilizer?"
3917779,E.EMBUZI.BWEZALA.EMALA.MBANGA.KI.NGEYOSA.ATE.NEWAKA.DI.JULIUS.MITYANA,lug,goat,ug,2017-11-26 17:18:47+00:00,E.EMBUZI.BWEZALA.EMALA.MBANGA.KI.NGElugYOSA.ATE.NEWAKA.DI.JULIUS.MITYANA was born in the city.
3917784,S ni maindi gani mzuri ya mwezi kidogo,swa,maize,ke,2017-11-26 17:19:10+00:00,S is a nice little monthly indigo.
3917786,E  abahingisha  kanibatugira  kasasiro  eyamasha  ngu waz kugikozesha otem izuryakasenda  nikikora  ning tikikukora,nyn,,ug,2017-11-26 17:19:21+00:00,"And those who have done so can make a difference in the lives of those who have lost their lives, and they can also make a difference in the lives of those who have lost their lives."
3917800,S sungura mdogo huanza kuza akiwa na miezi mingapi,swa,rabbit,ke,2017-11-26 17:20:33+00:00,A little girl starts coming when she's only a few months old.
