question_id,clean_text,keywords_found,keyword_categories
3901222,"Niko Kakamega and I want to start raising chicken, what should I do to succeed?",['chicken'],['livestock']
3901239,S there is an epidemic of chicken pox goat cattle and food with black and black spots.,"['chicken', 'goat']","['livestock', 'livestock']"
3901239,S there is an epidemic of chicken pox goat cattle and food with black and black spots.,"['chicken', 'goat']","['livestock', 'livestock']"
3901239,S there is an epidemic of chicken pox goat cattle and food with black and black spots.,"['chicken', 'goat']","['livestock', 'livestock']"
3901275,Q Omena Kama Umexaga then Umix and Unga Ama?,[],[]
3901312,Do I want to know what I'm wearing?,[],[]
3901341,"S, I and my first cows opened up well, got a second pregnancy after 2 months of ejaculation, a third and so on, what disease? and it is treated.",['disease'],['disease']
3901341,"S, I and my first cows opened up well, got a second pregnancy after 2 months of ejaculation, a third and so on, what disease? and it is treated.",['disease'],['disease']
3901363,Q I ask Omena Dagaa How will it help to lay eggs? will it fall then Umix and Unga or Utaeka whole?,['eggs'],['livestock']
3901365,What's the worst thing about it?,[],[]
3901395,E Entonga Nazo Zine Season What is it?,[],[]
3901477,My name is michael. i've grown tomatoes that are big until they start to mature. what kind of tomatoes can i get?,[],[]
3901488,S nauza sungura was born.,[],[]
3901508,Q What is Agri? There is a prize of 500.,[],[]
3901556,Pojo Ina Tobelewatobelewa How do I know if I am infected or not.Jee What medication should I take?,[],[]
3901609,"When the potatoes are grown, how are they grown and how long do they take to mature?",[],[]
3901619,"My goat was born without choo, what should I do?",['goat'],['livestock']
3901655,"It's been a while since I've been able to get a job on Sundays and Sundays, and it's been a long time since I've been able to get a job on Sundays and Sundays.",[],[]
3901775,Q. I'd like to know how to make a cow's borer.,['cow'],['livestock']
3901800,What is the key to the growth of the Ahakwemya Nikyitwara Bwirekyi? is Kasigazi Nyanga Aharutindo.,[],[]
3901831,E has found an empunu efurusire and yyihakyi.,[],[]
3901883,E ahabwenken how many times have the goats been stolen?,[],[]
3902018,I've always wanted to be a part of something that I've never seen before.,[],[]
3902040,Q. Every month.,[],[]
3902049,He is now going to direct Orutokye Nokoraki.,[],[]
3902072,What's the point of watching the yakuzarra for centuries and the guirisa byokuryaki?,[],[]
3902122,Q Who is Ataniokolea Krdo Ata Kama Ni 5 0713496246 ??,[],[]
3902171,S Geoffrey Mimi asks for a remedy to sweeten the nuts Nikani.,[],[]
3902180,"However, I asked for help in order to preach yorutookye rwangye harimu ekihuka timwangarukamu as kakoreki mwebare.",[],[]
3902185,Q Is it my cow that always gives birth to a dead calf?,['cow'],['livestock']
3902282,"E MBUYAA NPK, STRIKER AND DUDU LUG and the rest of the world?",[],[]
3902292,Q. Why are my apples so fresh when they contain all the fruits and vegetables?,[],[]
3902311,S.NAULIZE is taught three times a year.,[],[]
3902311,S.NAULIZE is taught three times a year.,[],[]
3902326,Where do you need a raccoon?Do you want to raccoon?Do you want to sell it?,[],[]
3902326,Where do you need a raccoon?Do you want to raccoon?Do you want to sell it?,[],[]
3902353,They're going to have a lot of fun with it.,[],[]
3902370,E The question is how many of you are going to get a jackson ribbon.,[],[]
3902378,What medication do you use to prevent my beans and flowers from ripening and hatching?,['beans'],['crops']
3902379,"When my chickens lay all their eggs, what happens when they are all grown?","['eggs', 'chickens']","['livestock', 'livestock']"
3902399,E KINHINGA WATER MELON HATI NIZRABYA FUHIRIZE Striker with the money?,['water'],['inputs']
3902426,"If there are bugs in the Indian farm, what can I do?",['farm'],['actions']
3902518,"If yes, when is the best time to leave the farm to produce seed?","['seed', 'farm']","['inputs', 'actions']"
3902518,"If yes, when is the best time to leave the farm to produce seed?","['seed', 'farm']","['inputs', 'actions']"
3902520,Q Where is the weekend?,[],[]
3902579,I ask one of you how many seeds of corn cheese you take.,['corn'],['crops']
3902579,I ask one of you how many seeds of corn cheese you take.,['corn'],['crops']
3902615,What's the food to give my cattle?,[],[]
3902615,What's the food to give my cattle?,[],[]
3902629,And the world is full of Keshene Garikam N E29,[],[]
3902645,"In the meantime, I'm going to look at my wife.",[],[]
3902650,How long does it take to mature?,[],[]
3902659,S.NATAFUTA'S attempt to save the life of the church.,[],[]
3902668,"The farmer asks ""Is there an epidemic of chicken pox, goats, cattle, and food that binds to the spleen, and what do the black ones do with it?""",['chicken'],['livestock']
3902668,"The farmer asks ""Is there an epidemic of chicken pox, goats, cattle, and food that binds to the spleen, and what do the black ones do with it?""",['chicken'],['livestock']
3902668,"The farmer asks ""Is there an epidemic of chicken pox, goats, cattle, and food that binds to the spleen, and what do the black ones do with it?""",['chicken'],['livestock']
3902676,My corn is equipped with a suitable catapilar to kill any insects.,['corn'],['crops']
3902676,My corn is equipped with a suitable catapilar to kill any insects.,['corn'],['crops']
3902718,Q. What is a good way to plant tomatoes?,['plant'],['actions']
3902775,Is it better to plant tomatoes where you planted them last season?,['plant'],['actions']
3902784,"DISTRICT REPORT AND NIWAGABA PATRICK NINJABAS You may be asked to submit a copy of a person's identity to the owner of a newspaper,",[],[]
3902800,"If you're a student, do you want to be a student?",[],[]
3902839,It's the same as the WWE 63.,[],[]
3902957,"Although the Negura Zingayi, the Ninyet KIBUROOKA-HAPUUYO-KYEGERWA DISTRICT is located nearby, the Ninyet KIBUROOKA-HAPUUYO-KYEGERWA DISTRICT is located nearby.",[],[]
3902964,What is a good tomato seed?,['seed'],['inputs']
3903092,S.Where can you find ducks?,[],[]
3903115,E Omuhiingi Anet Nabuta Ebimba Kunu Bibuzire Akatare Nkoreki is the only one who can help you.,[],[]
3903142,I don't have a cookie to make.,[],[]
3903150,Why do I send questions that don't have answers when they're not?,[],[]
3903176,Q,[],[]
3903186,S Q I would like to know how the chicken medicine to lay fresh healthy eggs has been tested.,"['chicken', 'eggs']","['livestock', 'livestock']"
3903245,"E tounda bwangyd niburagara butakahre,nkoreki was born.",[],[]
3903282,"Q, Niko and the cows and gave me 5 kilos of milk if more, tell me which milk to eat more?",['milk'],['livestock']
3903285,E nimbuza haruho akatare kebitokye akari ahamututu ofhiguru and davis kuruga sheema are the only ones who can do this.,[],[]
3903289,I asked the driver who was dancing to the boss.,[],[]
3903302,How is the seed that destroys the pineapple can be harvested in the field?,"['seed', 'field']","['inputs', 'soil']"
3903302,How is the seed that destroys the pineapple can be harvested in the field?,"['seed', 'field']","['inputs', 'soil']"
3903310,KENNETH. There's nothing wrong with that.,[],[]
3903310,KENNETH. There's nothing wrong with that.,[],[]
3903318,Please contact us at the following address 07918387 wtrmln 07918387,[],[]
3903337,"For my grandmother's bed, what medication should I start with?",[],[]
3903394,"E EBIHIMBA,NAMBAL AND NAYEL I have learned a lot.",[],[]
3903395,"S Nikisha palilia corn for the second time, what kind of fertilizer should I put in?","['corn', 'fertilizer']","['crops', 'inputs']"
3903395,"S Nikisha palilia corn for the second time, what kind of fertilizer should I put in?","['corn', 'fertilizer']","['crops', 'inputs']"
3903410,"Where are you going to find a good one, Muhango Nokora Ota?",[],[]
3903421,I'm going to tell you.,[],[]
3903433,E Disuturikiti is a case in point.,[],[]
3903437,"The chicken stays for a while, then stays for another two days, leaving the chicken in danger of dying or becoming extinct.",['chicken'],['livestock']
3903453,S Kuanzia Gapi was born.,[],[]
3903491,S.NATAFUTA'S attempt to save the life of the church.,[],[]
3903502,"S. cow of imuka my things.going to Agriculture and onwards,",['cow'],['livestock']
3903506,S niko manure nauza 3k for pickup search market,[],[]
3903529,"E,nanimbuza OGANIKI MANURE FATARAIZA Abagikoriseho Nekoreta Omurutokye Ninye Ariho Willy is also known as Oganiki.",[],[]
3903548,Q Chicken Sa Kenyeji and Kani medicines are also available.,['chicken'],['livestock']
3903548,Q Chicken Sa Kenyeji and Kani medicines are also available.,['chicken'],['livestock']
3903561,A farmer asks me where the dove market can be found and how much to buy.',[],[]
3903574,E Are you the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is the one who is.,[],[]
3903576,"My cow found a calf the first time it wanted to be eaten, and as soon as it moved on, it got angry, grabbed the matte and looked at it with the wrong eyes, then hid the milk and made it so that it could be eaten.","['cow', 'milk']","['livestock', 'livestock']"
3903576,"My cow found a calf the first time it wanted to be eaten, and as soon as it moved on, it got angry, grabbed the matte and looked at it with the wrong eyes, then hid the milk and made it so that it could be eaten.","['cow', 'milk']","['livestock', 'livestock']"
3903599,How many shillings is it worth?,[],[]
3903601,E John Tiyancenga has been criticized or questioned.,[],[]
3903613,"I want to cook chicken, but I want to cook chicken when I'm older, so I can eat fast without getting what to eat.",['chicken'],['livestock']
3903613,"I want to cook chicken, but I want to cook chicken when I'm older, so I can eat fast without getting what to eat.",['chicken'],['livestock']
3903614,Magadaline naulisa is one of the plants that can tolerate rainfall through narok.,[],[]
3903639,"If you're lucky enough to commit suicide several times a week,",[],[]
3903700,I've learned how to protect my loved ones from being bullied.,[],[]
3903701,Tell me when I'm going to have babies?,[],[]
3903714,Q i have planted cales bt do not do well nicopdres 2 times bt bad change so what should i do?,[],[]
3903726,I wanted to know if there is a kienyeji cake that lays eggs without going to kulalia?,['eggs'],['livestock']
3903726,I wanted to know if there is a kienyeji cake that lays eggs without going to kulalia?,['eggs'],['livestock']
3903726,I wanted to know if there is a kienyeji cake that lays eggs without going to kulalia?,['eggs'],['livestock']
3903733,"I'm from Busia county home now, and I want to climb the highway where I'm going to be able to ride a bike to get to Godfery.",[],[]
3903735,Do you think the chickens will be able to get out of the carpet?,['chickens'],['livestock']
3903754,E Ente is suffering from blunt force trauma to the head.,[],[]
3903766,How many hours does it take for the calf to plant the seeds or hatch the female goat?,"['goat', 'plant']","['livestock', 'actions']"
3903812,"The man who asked for God's blessing, Katutine, was a pioneer in the field.",['field'],['soil']
3903841,What is the medicine of the dove?,[],[]
3903860,E Omuhingi asks the newborn to be saved by the pope's eagle to leave the baby Alex in a dream.,[],[]
3903861,Q Mm Nko Nakz,[],[]
3903898,Is this the straw that broke the camel's back?,[],[]
3903949,"Is it OK to mix more than one different type of fertlizer while growing or growing my plants, or can it affect plant health?",['plant'],['actions']
3903994,"The districts, villages and villages of the Indian subcontinent, or the Indian subcontinent.",[],[]
3904036,What medication is used to kill pineapples in the field?,['field'],['soil']
3904047,Why do you take any medication?,[],[]
3904057,E became Noyenda Omkyeri Gube Muhango and Nofuhira Ekigimusa.,[],[]
3904104,My name is LKNI HTHI MXWA KWN.,[],[]
3904108,"If there is only one rabbit, it is the only one with whom we can talk.",[],[]
3904169,What do I need to do to make my life better?,[],[]
3904174,"E Agaba Rabani Kyenjo 'D, Kib sheep Katunguru Nibuza Ebeyi Yomwani is the first in the series.",[],[]
3904180,And who was trying to get caught up in the day-to-day running of tomorrow's show?,[],[]
3904183,What is Kasoli's name?,[],[]
3904215,He is nicknamed Nico Vihiga.,[],[]
3904226,What kind of oil is it like imekatwa or imesimama ?,[],[]
3904231,I'm going to have to make some cookies and I'm going to have to make a few more in a week.,[],[]
3904260,Is this Obusaza Konka Ekimuri that you want to know?,[],[]
